ccyy-mm,time,si
2017-02,11:29:28,1.0000000000
2017-02,11:29:29,1.0000000000
2017-02,11:29:30,1.0000000000
2017-02,11:29:31,1.0000000000
2017-02,11:29:32,1.0000000000
2017-02,11:29:33,1.0000000000
2017-02,11:29:34,1.0000000000
2017-02,11:29:35,1.0000000000
2017-02,11:29:36,1.0000000000
2017-02,11:29:37,1.0000000000
2017-02,11:29:38,1.0000000000
2017-02,11:29:39,1.0000000000
2017-02,11:29:40,1.0000000000
2017-02,11:29:41,1.0000000000
2017-02,11:29:42,1.0000000000
2017-02,11:29:43,1.0000000000
2017-02,11:29:44,1.0000000000
2017-02,11:29:45,1.0000000000
2017-02,11:29:46,1.0000000000
2017-02,11:29:47,1.0000000000
2017-02,11:29:48,1.0000000000
2017-02,11:29:49,1.0000000000
2017-02,11:29:50,1.0000000000
2017-02,11:29:51,1.0000000000
2017-02,11:29:52,1.0000000000
2017-02,11:29:53,1.0000000000
2017-02,11:29:54,1.0000000000
2017-02,11:29:55,1.0000000000
2017-02,11:29:56,1.0000000000
2017-02,11:29:57,1.0000000000
2017-02,11:29:58,1.0000000000
2017-02,11:29:59,1.0000000000
2017-02,11:30:00,1.0000000000
2017-03,11:29:00,1.0000000000
2017-03,11:29:01,1.0000000000
2017-03,11:29:02,1.0000000000
2017-03,11:29:03,1.0000000000
2017-03,11:29:04,1.0000000000
2017-03,11:29:05,1.0000000000
2017-03,11:29:06,1.0000000000
2017-03,11:29:07,1.0000000000
2017-03,11:29:08,1.0000000000
2017-03,11:29:09,1.0000000000
2017-03,11:29:10,1.0000000000
2017-03,11:29:11,1.0000000000
2017-03,11:29:12,1.0000000000
2017-03,11:29:13,1.0000000000
2017-03,11:29:14,1.0000000000
2017-03,11:29:15,1.0000000000
2017-03,11:29:16,1.0000000000
2017-03,11:29:17,1.0000000000
2017-03,11:29:18,1.0000000000
2017-03,11:29:19,1.0000000000
2017-03,11:29:20,1.0000000000
2017-03,11:29:21,1.0000000000
2017-03,11:29:22,1.0000000000
2017-03,11:29:23,1.0000000000
2017-03,11:29:24,1.0000000000
2017-03,11:29:25,1.0000000000
2017-03,11:29:26,1.0000000000
2017-03,11:29:27,1.0000000000
2017-03,11:29:28,1.0000000000
2017-03,11:29:29,1.0000000000
2017-03,11:29:30,1.0000000000
2017-03,11:29:31,1.0000000000
2017-03,11:29:32,1.0000000000
2017-03,11:29:33,1.0000000000
2017-03,11:29:34,1.0000000000
2017-03,11:29:35,1.0000000000
2017-03,11:29:36,1.0000000000
2017-03,11:29:37,1.0000000000
2017-03,11:29:38,1.0000000000
2017-03,11:29:39,1.0000000000
2017-03,11:29:40,1.0000000000
2017-03,11:29:41,1.0000000000
2017-03,11:29:42,1.0000000000
2017-03,11:29:43,1.0000000000
2017-03,11:29:44,1.0000000000
2017-03,11:29:45,1.0000000000
2017-03,11:29:46,1.0000000000
2017-03,11:29:47,1.0000000000
2017-03,11:29:48,1.0000000000
2017-03,11:29:49,1.0000000000
2017-03,11:29:50,1.0000000000
2017-03,11:29:51,1.0000000000
2017-03,11:29:52,1.0000000000
2017-03,11:29:53,1.0000000000
2017-03,11:29:54,1.0000000000
2017-03,11:29:55,1.0000000000
2017-03,11:29:56,1.0000000000
2017-03,11:29:57,1.0000000000
2017-03,11:29:58,1.0000000000
2017-03,11:29:59,1.0000000000
2017-03,11:30:00,1.0000000000
2017-04,11:29:00,0.0023254760
2017-04,11:29:01,0.0159319520
2017-04,11:29:02,0.0256448490
2017-04,11:29:03,0.0334674110
2017-04,11:29:04,0.0424838500
2017-04,11:29:05,0.0420011250
2017-04,11:29:06,0.0823068310
2017-04,11:29:07,0.1024396780
2017-04,11:29:08,0.1336822070
2017-04,11:29:09,0.2110307450
2017-04,11:29:10,0.2416833600
2017-04,11:29:11,0.3098961080
2017-04,11:29:12,0.3691481330
2017-04,11:29:13,0.3673713040
2017-04,11:29:14,0.3897582150
2017-04,11:29:15,0.4137200670
2017-04,11:29:16,0.4263723000
2017-04,11:29:17,0.4737120060
2017-04,11:29:18,0.4940771930
2017-04,11:29:19,0.5085858270
2017-04,11:29:20,0.5347445570
2017-04,11:29:21,0.5796917280
2017-04,11:29:22,0.5932005150
2017-04,11:29:23,0.5935049370
2017-04,11:29:24,0.6276944400
2017-04,11:29:25,0.6651491160
2017-04,11:29:26,0.6716154480
2017-04,11:29:27,0.6950966840
2017-04,11:29:28,0.7226188200
2017-04,11:29:29,0.7390681120
2017-04,11:29:30,0.7768357070
2017-04,11:29:31,0.7824499290
2017-04,11:29:32,0.8121336350
2017-04,11:29:33,0.8357469890
2017-04,11:29:34,0.8632743780
2017-04,11:29:35,0.9253838400
2017-04,11:29:36,0.9622108990
2017-04,11:29:37,0.9808647010
2017-04,11:29:38,0.9899275870
2017-04,11:29:39,1.0344812310
2017-04,11:29:40,1.0843497460
2017-04,11:29:41,1.1152400140
2017-04,11:29:42,1.1698565470
2017-04,11:29:43,1.2937276400
2017-04,11:29:44,1.4025912320
2017-04,11:29:45,1.4472171400
2017-04,11:29:46,1.5885072510
2017-04,11:29:47,1.6717957000
2017-04,11:29:48,1.7731833590
2017-04,11:29:49,1.8046457380
2017-04,11:29:50,1.9437936030
2017-04,11:29:51,2.0068021880
2017-04,11:29:52,2.0714084260
2017-04,11:29:53,2.1601392500
2017-04,11:29:54,2.2746530240
2017-04,11:29:55,2.3776989020
2017-04,11:29:56,2.5086257170
2017-04,11:29:57,2.6479779240
2017-04,11:29:58,2.7173493770
2017-04,11:29:59,2.8658350430
2017-04,11:30:00,3.0032702860
2017-05,11:29:00,0.0023732830
2017-05,11:29:01,0.0154006080
2017-05,11:29:02,0.0247000810
2017-05,11:29:03,0.0321896810
2017-05,11:29:04,0.0408223410
2017-05,11:29:05,0.0403601630
2017-05,11:29:06,0.0789502810
2017-05,11:29:07,0.0982261870
2017-05,11:29:08,0.1281388970
2017-05,11:29:09,0.2021951430
2017-05,11:29:10,0.2315430480
2017-05,11:29:11,0.2968523630
2017-05,11:29:12,0.3535815590
2017-05,11:29:13,0.3518795640
2017-05,11:29:14,0.3733120260
2017-05,11:29:15,0.3962516730
2017-05,11:29:16,0.4083631580
2017-05,11:29:17,0.4536857340
2017-05,11:29:18,0.4866038310
2017-05,11:29:19,0.5002931870
2017-05,11:29:20,0.5252073040
2017-05,11:29:21,0.5681766990
2017-05,11:29:22,0.5810464910
2017-05,11:29:23,0.5941773510
2017-05,11:29:24,0.6269116000
2017-05,11:29:25,0.6627720410
2017-05,11:29:26,0.6820548030
2017-05,11:29:27,0.7047273090
2017-05,11:29:28,0.7312705910
2017-05,11:29:29,0.7472142390
2017-05,11:29:30,0.7829463600
2017-05,11:29:31,0.7923768710
2017-05,11:29:32,0.8207971090
2017-05,11:29:33,0.8434053750
2017-05,11:29:34,0.8697610780
2017-05,11:29:35,0.9292268900
2017-05,11:29:36,0.9644864280
2017-05,11:29:37,0.9823462420
2017-05,11:29:38,0.9910233720
2017-05,11:29:39,1.0336806180
2017-05,11:29:40,1.0814265110
2017-05,11:29:41,1.1110019540
2017-05,11:29:42,1.1632937690
2017-05,11:29:43,1.2818923650
2017-05,11:29:44,1.3861222470
2017-05,11:29:45,1.4288486810
2017-05,11:29:46,1.5641248670
2017-05,11:29:47,1.6438681950
2017-05,11:29:48,1.7409403520
2017-05,11:29:49,1.7854261570
2017-05,11:29:50,1.9330138830
2017-05,11:29:51,2.0077031500
2017-05,11:29:52,2.0700270400
2017-05,11:29:53,2.1699728100
2017-05,11:29:54,2.2941314270
2017-05,11:29:55,2.4080266430
2017-05,11:29:56,2.5487838430
2017-05,11:29:57,2.6968835530
2017-05,11:29:58,2.7633022530
2017-05,11:29:59,2.9201466620
2017-05,11:30:00,3.0517320600
2017-06,11:29:00,0.0023822130
2017-06,11:29:01,0.0148610890
2017-06,11:29:02,0.0237690550
2017-06,11:29:03,0.0309433440
2017-06,11:29:04,0.0392121080
2017-06,11:29:05,0.0387689300
2017-06,11:29:06,0.0757339540
2017-06,11:29:07,0.0941974490
2017-06,11:29:08,0.1333751000
2017-06,11:29:09,0.2041837360
2017-06,11:29:10,0.2321693820
2017-06,11:29:11,0.2946054880
2017-06,11:29:12,0.3488655530
2017-06,11:29:13,0.3571459030
2017-06,11:29:14,0.3775201620
2017-06,11:29:15,0.4092913790
2017-06,11:29:16,0.4206648770
2017-06,11:29:17,0.4638547580
2017-06,11:29:18,0.4951657820
2017-06,11:29:19,0.5080609120
2017-06,11:29:20,0.5316053510
2017-06,11:29:21,0.5724520020
2017-06,11:29:22,0.5843722490
2017-06,11:29:23,0.5966521600
2017-06,11:29:24,0.6276205910
2017-06,11:29:25,0.6615943850
2017-06,11:29:26,0.6796086800
2017-06,11:29:27,0.7008853550
2017-06,11:29:28,0.7258007710
2017-06,11:29:29,0.7406630210
2017-06,11:29:30,0.7749686950
2017-06,11:29:31,0.7967683450
2017-06,11:29:32,0.8239920950
2017-06,11:29:33,0.8456485560
2017-06,11:29:34,0.8708946860
2017-06,11:29:35,0.9278569940
2017-06,11:29:36,0.9616321100
2017-06,11:29:37,0.9787400280
2017-06,11:29:38,0.9870518520
2017-06,11:29:39,1.0277287330
2017-06,11:29:40,1.0732818240
2017-06,11:29:41,1.1014312080
2017-06,11:29:42,1.1636423890
2017-06,11:29:43,1.2770115610
2017-06,11:29:44,1.3885120710
2017-06,11:29:45,1.4408790780
2017-06,11:29:46,1.5694557710
2017-06,11:29:47,1.6448651010
2017-06,11:29:48,1.7484231600
2017-06,11:29:49,1.7903136450
2017-06,11:29:50,1.9309782790
2017-06,11:29:51,2.0018259430
2017-06,11:29:52,2.0608409580
2017-06,11:29:53,2.1669312840
2017-06,11:29:54,2.2854831720
2017-06,11:29:55,2.4051380830
2017-06,11:29:56,2.5395496220
2017-06,11:29:57,2.6922988440
2017-06,11:29:58,2.7559213250
2017-06,11:29:59,2.9170470950
2017-06,11:30:00,3.0648617500
2017-07,11:29:00,0.0023669570
2017-07,11:29:01,0.0223882810
2017-07,11:29:02,0.0309107700
2017-07,11:29:03,0.0377696020
2017-07,11:29:04,0.0457052300
2017-07,11:29:05,0.0452799070
2017-07,11:29:06,0.0807556680
2017-07,11:29:07,0.0985017130
2017-07,11:29:08,0.1361543100
2017-07,11:29:09,0.2041642360
2017-07,11:29:10,0.2310771670
2017-07,11:29:11,0.2910254840
2017-07,11:29:12,0.3431273480
2017-07,11:29:13,0.3510740950
2017-07,11:29:14,0.3706555480
2017-07,11:29:15,0.4011467510
2017-07,11:29:16,0.4120902590
2017-07,11:29:17,0.4535685080
2017-07,11:29:18,0.4836754840
2017-07,11:29:19,0.5045423610
2017-07,11:29:20,0.5273150370
2017-07,11:29:21,0.5666965740
2017-07,11:29:22,0.5783832890
2017-07,11:29:23,0.5903581650
2017-07,11:29:24,0.6203383340
2017-07,11:29:25,0.6624022500
2017-07,11:29:26,0.6803182270
2017-07,11:29:27,0.7013944910
2017-07,11:29:28,0.7261122680
2017-07,11:29:29,0.7412284280
2017-07,11:29:30,0.7848751150
2017-07,11:29:31,0.7883406290
2017-07,11:29:32,0.8143918490
2017-07,11:29:33,0.8351005610
2017-07,11:29:34,0.8670445380
2017-07,11:29:35,0.9216129500
2017-07,11:29:36,0.9539289700
2017-07,11:29:37,0.9779660700
2017-07,11:29:38,0.9935136330
2017-07,11:29:39,1.0325517050
2017-07,11:29:40,1.0762695320
2017-07,11:29:41,1.1032848210
2017-07,11:29:42,1.1629896100
2017-07,11:29:43,1.2717913130
2017-07,11:29:44,1.3866613510
2017-07,11:29:45,1.4370894140
2017-07,11:29:46,1.5686206330
2017-07,11:29:47,1.6413910300
2017-07,11:29:48,1.7490712830
2017-07,11:29:49,1.7897347710
2017-07,11:29:50,1.9329318490
2017-07,11:29:51,2.0011852710
2017-07,11:29:52,2.0661036070
2017-07,11:29:53,2.1682095660
2017-07,11:29:54,2.2903489060
2017-07,11:29:55,2.4136021070
2017-07,11:29:56,2.5506970550
2017-07,11:29:57,2.7053908880
2017-07,11:29:58,2.7745487590
2017-07,11:29:59,2.9291830210
2017-07,11:30:00,3.0710424510
2017-08,11:29:00,0.0023738380
2017-08,11:29:01,0.0216286430
2017-08,11:29:02,0.0298250840
2017-08,11:29:03,0.0364215980
2017-08,11:29:04,0.0440536640
2017-08,11:29:05,0.0436446330
2017-08,11:29:06,0.0777614820
2017-08,11:29:07,0.0948273420
2017-08,11:29:08,0.1310368220
2017-08,11:29:09,0.1964407950
2017-08,11:29:10,0.2319571710
2017-08,11:29:11,0.2895695240
2017-08,11:29:12,0.3396363060
2017-08,11:29:13,0.3568356590
2017-08,11:29:14,0.3755894560
2017-08,11:29:15,0.4049126830
2017-08,11:29:16,0.4248401650
2017-08,11:29:17,0.4645018480
2017-08,11:29:18,0.4931207120
2017-08,11:29:19,0.5128612510
2017-08,11:29:20,0.5343372900
2017-08,11:29:21,0.5716978730
2017-08,11:29:22,0.5823469130
2017-08,11:29:23,0.5932985790
2017-08,11:29:24,0.6215018370
2017-08,11:29:25,0.6612730050
2017-08,11:29:26,0.6777792570
2017-08,11:29:27,0.6974404320
2017-08,11:29:28,0.7206342470
2017-08,11:29:29,0.7345558910
2017-08,11:29:30,0.7763443810
2017-08,11:29:31,0.7980862480
2017-08,11:29:32,0.8233090980
2017-08,11:29:33,0.8433955320
2017-08,11:29:34,0.8742883230
2017-08,11:29:35,0.9269403940
2017-08,11:29:36,0.9581939630
2017-08,11:29:37,0.9814872590
2017-08,11:29:38,0.9966177540
2017-08,11:29:39,1.0343405080
2017-08,11:29:40,1.0765653390
2017-08,11:29:41,1.1129005870
2017-08,11:29:42,1.1703183620
2017-08,11:29:43,1.2853071660
2017-08,11:29:44,1.3955048450
2017-08,11:29:45,1.4539959880
2017-08,11:29:46,1.5801768360
2017-08,11:29:47,1.6495437450
2017-08,11:29:48,1.7524937780
2017-08,11:29:49,1.7910043840
2017-08,11:29:50,1.9284223750
2017-08,11:29:51,1.9937699200
2017-08,11:29:52,2.0559125620
2017-08,11:29:53,2.1636160720
2017-08,11:29:54,2.2807520780
2017-08,11:29:55,2.3989619560
2017-08,11:29:56,2.5308054310
2017-08,11:29:57,2.6892882380
2017-08,11:29:58,2.7557969910
2017-08,11:29:59,2.9045079300
2017-08,11:30:00,3.0506479600
2017-09,11:29:00,0.0020000000
2017-09,11:29:01,0.0220000000
2017-09,11:29:02,0.0300000000
2017-09,11:29:03,0.0360000000
2017-09,11:29:04,0.0440000000
2017-09,11:29:05,0.0440000000
2017-09,11:29:06,0.0780000000
2017-09,11:29:07,0.0950000000
2017-09,11:29:08,0.1310000000
2017-09,11:29:09,0.1960000000
2017-09,11:29:10,0.2320000000
2017-09,11:29:11,0.2890000000
2017-09,11:29:12,0.3390000000
2017-09,11:29:13,0.3570000000
2017-09,11:29:14,0.3750000000
2017-09,11:29:15,0.4050000000
2017-09,11:29:16,0.4250000000
2017-09,11:29:17,0.4640000000
2017-09,11:29:18,0.4930000000
2017-09,11:29:19,0.5120000000
2017-09,11:29:20,0.5340000000
2017-09,11:29:21,0.5710000000
2017-09,11:29:22,0.5820000000
2017-09,11:29:23,0.5930000000
2017-09,11:29:24,0.6210000000
2017-09,11:29:25,0.6610000000
2017-09,11:29:26,0.6770000000
2017-09,11:29:27,0.6970000000
2017-09,11:29:28,0.7200000000
2017-09,11:29:29,0.7340000000
2017-09,11:29:30,0.7760000000
2017-09,11:29:31,0.7880000000
2017-09,11:29:32,0.8130000000
2017-09,11:29:33,0.8320000000
2017-09,11:29:34,0.8620000000
2017-09,11:29:35,0.9190000000
2017-09,11:29:36,0.9490000000
2017-09,11:29:37,0.9780000000
2017-09,11:29:38,0.9990000000
2017-09,11:29:39,1.0350000000
2017-09,11:29:40,1.0760000000
2017-09,11:29:41,1.1100000000
2017-09,11:29:42,1.1650000000
2017-09,11:29:43,1.2760000000
2017-09,11:29:44,1.3890000000
2017-09,11:29:45,1.4450000000
2017-09,11:29:46,1.5730000000
2017-09,11:29:47,1.6460000000
2017-09,11:29:48,1.7520000000
2017-09,11:29:49,1.7890000000
2017-09,11:29:50,1.9280000000
2017-09,11:29:51,1.9980000000
2017-09,11:29:52,2.0650000000
2017-09,11:29:53,2.1750000000
2017-09,11:29:54,2.2950000000
2017-09,11:29:55,2.4160000000
2017-09,11:29:56,2.5500000000
2017-09,11:29:57,2.7020000000
2017-09,11:29:58,2.7670000000
2017-09,11:29:59,2.9170000000
2017-09,11:30:00,3.0570000000
2017-10,11:29:00,1.0000000000
2017-10,11:29:01,1.0000000000
2017-10,11:29:02,1.0000000000
2017-10,11:29:03,1.0000000000
2017-10,11:29:04,1.0000000000
2017-10,11:29:05,1.0000000000
2017-10,11:29:06,1.0000000000
2017-10,11:29:07,1.0000000000
2017-10,11:29:08,1.0000000000
2017-10,11:29:09,1.0000000000
2017-10,11:29:10,1.0000000000
2017-10,11:29:11,1.0000000000
2017-10,11:29:12,1.0000000000
2017-10,11:29:13,1.0000000000
2017-10,11:29:14,1.0000000000
2017-10,11:29:15,1.0000000000
2017-10,11:29:16,1.0000000000
2017-10,11:29:17,1.0000000000
2017-10,11:29:18,1.0000000000
2017-10,11:29:19,1.0000000000
2017-10,11:29:20,1.0000000000
2017-10,11:29:21,1.0000000000
2017-10,11:29:22,1.0000000000
2017-10,11:29:23,1.0000000000
2017-10,11:29:24,1.0000000000
2017-10,11:29:25,1.0000000000
2017-10,11:29:26,1.0000000000
2017-10,11:29:27,1.0000000000
2017-10,11:29:28,1.0000000000
2017-10,11:29:29,1.0000000000
2017-10,11:29:30,1.0000000000
2017-10,11:29:31,1.0000000000
2017-10,11:29:32,1.0000000000
2017-10,11:29:33,1.0000000000
2017-10,11:29:34,1.0000000000
2017-10,11:29:35,1.0000000000
2017-10,11:29:36,1.0000000000
2017-10,11:29:37,1.0000000000
2017-10,11:29:38,1.0000000000
2017-10,11:29:39,1.0000000000
2017-10,11:29:40,1.0000000000
2017-10,11:29:41,1.0000000000
2017-10,11:29:42,1.0000000000
2017-10,11:29:43,1.0000000000
2017-10,11:29:44,1.0000000000
2017-10,11:29:45,1.0000000000
2017-10,11:29:46,1.0000000000
2017-10,11:29:47,1.0000000000
2017-10,11:29:48,1.0000000000
2017-10,11:29:49,1.0000000000
2017-10,11:29:50,1.0000000000
2017-10,11:29:51,1.0000000000
2017-10,11:29:52,1.0000000000
2017-10,11:29:53,1.0000000000
2017-10,11:29:54,1.0000000000
2017-10,11:29:55,1.0000000000
2017-10,11:29:56,1.0000000000
2017-10,11:29:57,1.0000000000
2017-10,11:29:58,1.0000000000
2017-10,11:29:59,1.0000000000
2017-10,11:30:00,1.0000000000
2017-11,11:29:00,1.0000000000
2017-11,11:29:01,1.0000000000
2017-11,11:29:02,1.0000000000
2017-11,11:29:03,1.0000000000
2017-11,11:29:04,1.0000000000
2017-11,11:29:05,1.0000000000
2017-11,11:29:06,1.0000000000
2017-11,11:29:07,1.0000000000
2017-11,11:29:08,1.0000000000
2017-11,11:29:09,1.0000000000
2017-11,11:29:10,1.0000000000
2017-11,11:29:11,1.0000000000
2017-11,11:29:12,1.0000000000
2017-11,11:29:13,1.0000000000
2017-11,11:29:14,1.0000000000
2017-11,11:29:15,1.0000000000
2017-11,11:29:16,1.0000000000
2017-11,11:29:17,1.0000000000
2017-11,11:29:18,1.0000000000
2017-11,11:29:19,1.0000000000
2017-11,11:29:20,1.0000000000
2017-11,11:29:21,1.0000000000
2017-11,11:29:22,1.0000000000
2017-11,11:29:23,1.0000000000
2017-11,11:29:24,1.0000000000
2017-11,11:29:25,1.0000000000
2017-11,11:29:26,1.0000000000
2017-11,11:29:27,1.0000000000
2017-11,11:29:28,1.0000000000
2017-11,11:29:29,1.0000000000
2017-11,11:29:30,1.0000000000
2017-11,11:29:31,1.0000000000
2017-11,11:29:32,1.0000000000
2017-11,11:29:33,1.0000000000
2017-11,11:29:34,1.0000000000
2017-11,11:29:35,1.0000000000
2017-11,11:29:36,1.0000000000
2017-11,11:29:37,1.0000000000
2017-11,11:29:38,1.0000000000
2017-11,11:29:39,1.0000000000
2017-11,11:29:40,1.0000000000
2017-11,11:29:41,1.0000000000
2017-11,11:29:42,1.0000000000
2017-11,11:29:43,1.0000000000
2017-11,11:29:44,1.0000000000
2017-11,11:29:45,1.0000000000
2017-11,11:29:46,1.0000000000
2017-11,11:29:47,1.0000000000
2017-11,11:29:48,1.0000000000
2017-11,11:29:49,1.0000000000
2017-11,11:29:50,1.0000000000
2017-11,11:29:51,1.0000000000
2017-11,11:29:52,1.0000000000
2017-11,11:29:53,1.0000000000
2017-11,11:29:54,1.0000000000
2017-11,11:29:55,1.0000000000
2017-11,11:29:56,1.0000000000
2017-11,11:29:57,1.0000000000
2017-11,11:29:58,1.0000000000
2017-11,11:29:59,1.0000000000
2017-11,11:30:00,1.0000000000
2017-12,11:29:00,1.0000000000
2017-12,11:29:01,1.0000000000
2017-12,11:29:02,1.0000000000
2017-12,11:29:03,1.0000000000
2017-12,11:29:04,1.0000000000
2017-12,11:29:05,1.0000000000
2017-12,11:29:06,1.0000000000
2017-12,11:29:07,1.0000000000
2017-12,11:29:08,1.0000000000
2017-12,11:29:09,1.0000000000
2017-12,11:29:10,1.0000000000
2017-12,11:29:11,1.0000000000
2017-12,11:29:12,1.0000000000
2017-12,11:29:13,1.0000000000
2017-12,11:29:14,1.0000000000
2017-12,11:29:15,1.0000000000
2017-12,11:29:16,1.0000000000
2017-12,11:29:17,1.0000000000
2017-12,11:29:18,1.0000000000
2017-12,11:29:19,1.0000000000
2017-12,11:29:20,1.0000000000
2017-12,11:29:21,1.0000000000
2017-12,11:29:22,1.0000000000
2017-12,11:29:23,1.0000000000
2017-12,11:29:24,1.0000000000
2017-12,11:29:25,1.0000000000
2017-12,11:29:26,1.0000000000
2017-12,11:29:27,1.0000000000
2017-12,11:29:28,1.0000000000
2017-12,11:29:29,1.0000000000
2017-12,11:29:30,1.0000000000
2017-12,11:29:31,1.0000000000
2017-12,11:29:32,1.0000000000
2017-12,11:29:33,1.0000000000
2017-12,11:29:34,1.0000000000
2017-12,11:29:35,1.0000000000
2017-12,11:29:36,1.0000000000
2017-12,11:29:37,1.0000000000
2017-12,11:29:38,1.0000000000
2017-12,11:29:39,1.0000000000
2017-12,11:29:40,1.0000000000
2017-12,11:29:41,1.0000000000
2017-12,11:29:42,1.0000000000
2017-12,11:29:43,1.0000000000
2017-12,11:29:44,1.0000000000
2017-12,11:29:45,1.0000000000
2017-12,11:29:46,1.0000000000
2017-12,11:29:47,1.0000000000
2017-12,11:29:48,1.0000000000
2017-12,11:29:49,1.0000000000
2017-12,11:29:50,1.0000000000
2017-12,11:29:51,1.0000000000
2017-12,11:29:52,1.0000000000
2017-12,11:29:53,1.0000000000
2017-12,11:29:54,1.0000000000
2017-12,11:29:55,1.0000000000
2017-12,11:29:56,1.0000000000
2017-12,11:29:57,1.0000000000
2017-12,11:29:58,1.0000000000
2017-12,11:29:59,1.0000000000
2017-12,11:30:00,1.0000000000
